feature	01A	01D	01E	01F	01G	02A	02B	02C	02H	02I	02J	02K	02L	02M	02N	02O	03A	03B	03C	03D	03E	03F	03I	04B	04C	05C	05E	05F	05G	06A	07A	07B	07C	07D	08B	09A	10A	10B	10C	11A	11B	12A	12B	13B	13C	13D	14A	15A	16A	16C	16D	16E	16F	16G	16H	17B	17C	17G	17I	20B	20C
Brevibacterium luteolum	0.0	0.0	0.0	1.2523852245868268e-05	0.0	0.0003039786230041	1.252488575514922e-05	0.0103443811987347	0.0001206082366148	0.0010382428615959	3.425406045372198e-05	1.4948919980102108e-06	5.30957475615778e-06	0.0	0.001284564938138	0.0	0.0001046716760087	0.0002865816158069	0.0006099097413702	0.0005442737335975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007832003524401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002352387673488	0.0122336227308603	1.5451631885472503e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevibacterium sp. CS2	0.0	0.0	0.0	0.0	0.0	4.972737368404927e-06	0.0	0.0002387871362833	0.0	2.4602057218617576e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.450714593696432e-06	1.0900650417196024e-05	1.0615834578857824e-05	1.2759263681120484e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010359116022099	5.579755958642849e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dermacoccus nishinomiyaensis	0.0	0.0	4.860208259923938e-05	0.0	0.0	0.0	0.0	2.478254772171123e-06	0.0	2.162818217021325e-06	0.0	0.0	1.3273936890394448e-05	0.0	0.0	0.0	1.4131497859899673e-05	7.173331242283835e-05	6.40956050044246e-05	0.0639512523217303	0.0017097764138535	0.0005479407901628	5.5625175318632924e-06	0.0	0.0004447886469006	0.0019714389847917	0.0016464601107618	0.0032307014538156	0.0010642652476463	0.0	0.0	0.0	2.858291481991263e-06	0.0	0.0	0.0004690813371531	0.0	0.0	0.000145623998835	0.0033543804262036	0.0001472197149088	4.85948169279789e-05	0.0001366152939934	0.0	0.0008032484124775	0.0052596758187231	2.0351152076704096e-05	0.0	0.0	0.0083850117914228	0.0002286445948417	0.0	0.0	0.0	0.0001906719066131	0.0009302325581395	0.0001159656402293	0.0011854063309478	0.0019482326746451	0.0	0.0
Corynebacterium bovis	0.0	0.0	0.0	0.0	1.807688741656205e-05	9.303831205402766e-06	1.908554019832262e-05	0.0001118130241326	0.0003989349364951	2.162818217021325e-06	6.781260698960189e-06	0.0	0.0011026216910287	0.0003101288068311	0.0	3.960730000868805e-05	0.0002134513455815	0.0211666016730036	0.000287228429926	0.0002850784056753	0.0015344147303814	0.0002981442534709	3.046140553163232e-06	0.0	0.0001883810739814	0.0042907789668997	0.0	0.0	0.0	0.0	5.707241347822117e-06	0.0001129565984526	9.54669354985082e-05	2.7127766353973946e-05	0.0	5.0397168454473913e-05	0.0001526000704308	0.0	0.0001680276909634	0.028265588003157	6.65278595068955e-05	0.0	0.0005012184487422	0.0	0.0002719659979254	0.000198478332782	0.0	1.5538455713257982e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0007520947427518	0.0	0.0	0.0	0.0	0.01414751439915	0.0002514464896322
Corynebacterium kroppenstedtii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5486259705460188e-05	0.0	0.0	0.0	2.136156653240648e-06	0.0	8.41254815683073e-06	1.1665612508453013e-05	0.0083735203857957	8.863748076163769e-05	0.0	0.0	6.279369132714467e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001783284422235	0.0	0.0	0.0001344221527707	0.0259471191791633	4.0775139697774665e-05	9.71896338559578e-06	0.0	0.0	0.0008032484124775	0.0003473370823685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium tuberculostearicum	9.737338538698133e-06	0.0008380576780872	0.0	1.1385320223516608e-05	7.580630206945373e-06	0.0007927505830534	0.0001324059351258	0.0002917051646537	0.0018276786625474	3.33434475124121e-06	0.0001175418521153	2.725979525783325e-06	0.0004844986964993	0.0004341803295635	0.0	3.577433549171824e-05	0.0002019489636025	0.0007531997804398	7.591323217711539e-05	2.150847306246024e-05	0.0019728189390618	0.000644636223721	1.7084875276437254e-05	0.0	0.0008686460633588	0.0038600443987939	0.0068103577308786	0.0129717558372901	0.0	5.200083617344567e-06	0.0	2.4783726242772805e-05	3.901567872918074e-05	9.94684766312378e-06	0.0	0.005415757256223	0.0004578002112924	0.0005820522477488	0.0035285815102328	0.0051302288871349	0.0001000063952587	7.417103636375727e-05	0.0384270434410021	0.0	0.0055847901434462	0.0054416142904399	4.090380070862309e-05	1.1609191050135276e-05	0.0006118391248809	0.0427984976853873	0.0016309981098713	0.001876088131116	0.0	0.0039549086604428	0.0132358081840619	0.0043574051407588	0.0004511346247945	0.0026342362909953	0.0177196400408201	0.0	0.0
Corynebacterium accolens	0.0	0.0	0.0004526068942054	0.0	0.0011717904923735	0.0014659950583823	2.2067655854310528e-05	0.0006860392328139	0.0014751315093656	4.11836635491144e-05	1.808336186389384e-05	3.693262583319344e-06	9.91120621149452e-05	0.0	0.0	0.0	0.0004188510237777	1.898822975898662e-05	6.10911235198422e-05	3.390318635269157e-05	0.0014905743095133	0.0	0.0	0.0	0.0	0.0001988005698949	0.0	0.0010279504625777	0.0	0.0	0.0	0.0	2.1437186114934477e-06	0.0	0.0	0.0001007943369089	0.0002112924052118	0.0004108604101756	0.0	0.0039956590370955	0.0018353104983966	1.3299634106604751e-05	0.0001809709089263	0.0	0.0007589748779315	0.0004300363876943	0.0	0.0	4.008340373138674e-05	0.0034937549130928	0.0022254740564599	0.0112265113765984	0.0059915749867081	0.0	0.0009268773238138	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium kefirresidentii	1.428142985675726e-05	0.0	0.0	8.538990167637454e-06	0.0	7.86013325973682e-06	0.0	4.664950159380938e-06	0.0	0.0	0.0	0.0	9.159016454372167e-05	0.0	0.0	0.0	3.122075108582486e-06	2.3911104140946116e-05	2.804182718943576e-05	1.3488364462898795e-05	0.0078474353353792	0.0003223181118605	0.0	0.0	0.00043955583929	0.0006958019946323	0.0026193683580302	0.0042097018943658	0.0	0.0	0.0	0.0	2.000804037393884e-06	0.0	0.0	0.000542738737202	0.0002817232069491	0.0	0.0059817857982995	0.002663772691397	1.888532786002195e-05	5.3198536426419006e-05	0.0012863128330552	0.0	0.0005376072052015	0.001786304995038	3.828434549082949e-06	0.0	1.2100650183060148e-05	0.0651585291291815	0.0	0.0002251305757339	0.0	0.0001614248432833	0.0010116203934197	0.0012729498164014	8.909555285911871e-05	0.0	0.0	5.231134993948118e-05	0.0
Corynebacterium propinquum	0.0	0.0	0.0	0.0	0.0	3.673409217305575e-05	0.0	1.8368241252562443e-05	0.0	3.604697028368875e-06	5.042475904355013e-06	0.0	0.0	0.0	0.0	0.0	5.258231761823134e-06	0.0	3.805676547137711e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022198105761641	0.0004948814323319	0.0	1.1532459882564071e-05	0.0	0.0002276924633794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004607904409817	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium jeikeium	0.0	0.0	0.0	0.0	0.0	1.3314103276697065e-05	7.1570775743709824e-06	2.740658218636301e-05	0.0	1.1715265342198845e-06	3.999205027591907e-05	0.0	4.424645630131483e-06	0.0	0.0	0.0	6.572789702278918e-06	0.0	1.34200172978014e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.429949778389516e-06	0.0	0.0	0.0	0.0001878154712994	0.0	0.0022739747510389	0.0025651144435674	5.579755958642849e-06	0.0	1.1532459882564071e-05	0.0	0.0	0.0006450545815415	0.0	4.875860241056815e-05	0.0025086160410756	0.0022709406935103	0.0004420462166941	0.0015909227351864	0.0002760623287391	0.0007533159353224	0.0571644968909886	0.001468788249694	0.0017804968420576	0.002239100847346	0.0	0.0	0.0001068983739345
Corynebacterium haemomassiliense	0.0	0.0	0.0	9.279035982166034e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.654636940127465e-05	0.0	0.0	0.0	1.6431974255697297e-06	0.0	3.405079015860057e-06	0.0	0.0	0.0	0.0	0.0	0.0001465186130966	0.000762068851264	0.0029187247418051	0.0023496010573204	0.0	0.0	0.0	0.0	3.8586935006882055e-06	0.0	0.0	0.0002170954948808	0.0	0.0	0.0005600923032115	0.0013812154696132	8.069185540191197e-05	5.3198536426419006e-05	0.0003787969515272	0.0	0.001973334682622	0.0006285147204763	0.0	0.0	0.0	0.0044545375141933	0.0	0.0001650957555382	0.0	0.0	7.415018590510895e-05	0.0017135862913096	0.0	0.0	0.0031542814732349	0.0	0.0
Corynebacterium afermentans	0.0	0.0	0.0	1.992431039115406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.504229076293279e-05	0.0	0.0	0.0	0.0	0.0	2.4035851876659224e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0006792352804744	0.0	0.0027412012335405	0.0	0.0	0.0	0.0	4.430351797086458e-06	0.0	0.0	0.0001007943369089	0.0	0.0	0.0005712941492758	0.0016771902131018	1.5880843882291185e-05	1.2276585329173616e-05	7.451743308733709e-05	0.0	0.0007336757153338	0.0002646377770426	0.0	0.0	0.0	0.0035810987859201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019482326746451	0.0	0.0
Corynebacterium striatum	0.0020747022646452	0.0360857776682277	0.0001458062477977	0.0001195458623469	8.892662358147458e-05	0.0893017009488785	0.0129101750979028	0.0930727531048887	0.0855761826565355	0.0003471323238319	0.0236153056879302	0.0005887236427457	0.0271341393267813	0.0230529079744453	0.0281252112771279	0.000507228971079	0.0282500144601373	0.0055361238763978	0.0820255493093498	0.007698939705188	0.0415168785620342	0.0019177927655699	0.0007231272791422	0.0041043414812112	0.0030140971837029	0.0052847818163745	0.0030684029336925	0.0078320035244015	0.003192795742939	1.092017559642359e-05	3.09142239673698e-05	0.0001024711758114	0.0039988926978798	0.0029912883699648	0.0037367497902844	0.0005272319161391	0.1599953046132175	0.056664498236724	0.0027556541318009	0.0010852407261247	3.0474051774126327e-05	9.207438996880213e-06	0.0004542014969132	0.0	0.0006830773901383	0.0099735362222957	0.0	0.0	0.0003894896777672	0.0154598654904358	0.1275836839217121	0.3406225610854295	0.0019631098932558	0.0947563830073448	0.0397868711799413	0.0077845777233782	0.0004044655256779	0.7639285243886377	0.0011132758140829	0.0	0.0
Corynebacterium ureicelerivorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.790272004497012e-06	0.0	0.0	0.0	0.0	1.061914951231556e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.232807610595389e-05	0.000944302707001	0.0	0.0057271525772186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.815057898593144e-05	0.0	0.0	0.0014114326040931	0.0009372533543804	7.296603945917571e-06	0.0	2.12906951678106e-05	0.0	6.324790649429503e-05	0.0	0.0	0.0	0.0	0.0030570355489562	0.0	0.0	0.0	0.0	0.0	0.0007833537331701	0.0	0.0	0.0	0.0	0.0
Corynebacterium amycolatum	0.0	0.0	0.0	0.0	2.274189062083612e-05	0.0	0.0	4.227611081938975e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.942334460131238e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.431155834480342e-06	0.0	0.0	0.0	0.0005869233478107	0.0	0.0026884430554155	0.0019731649565903	0.0	0.0	1.9516470570493048e-05	0.0	0.0	0.0004134965266291	0.0	0.0	0.0	0.0	0.0	0.0003001741009785	0.0	0.0029998116710161	0.0002277469995656	0.0	8.76813377343708e-05	0.0	0.0	0.0	0.0
Corynebacterium pseudodiphtheriticum	0.0	0.0	0.0	0.0	0.0	4.026313159579473e-05	7.1570775743709824e-06	3.2217312038224605e-05	0.0	0.0001185945322333	8.17228853464433e-06	0.0	0.0	0.0	0.0	0.0	1.0187824038532322e-05	1.7230060336858227e-05	1.0415535813218997e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006906077348066	1.931453985684063e-05	0.0	7.008187159404322e-05	0.0	0.0001644445568851	0.0001653986106516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.415018590510895e-05	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium simulans	2.9861171518674268e-05	0.0006408676361843	0.0	0.0	4.752472014354215e-05	0.0015232617435604	0.000196223210164	0.0015666943550895	0.0010298087895571	6.758806928191641e-06	0.0003773163004293	9.84870022218492e-06	0.0005185684678514	0.0004548555833522	0.0	1.4054203228889309e-05	0.0004704474229406	8.087579341790597e-05	0.0013770540137669	0.0001348836446289	0.0008329679964927	0.0	1.1522357744573962e-05	0.0	0.0002250107272556	0.0005467015672111	0.0	0.0008321503744676	0.0	0.0	0.0	0.0	6.002412112181652e-05	3.3457578503234535e-05	0.0	0.0001434380948319	0.0013264467660523	0.0005478138802341	0.0001344221527707	0.0006412786108918	0.0	5.6267682758712414e-06	3.371026734903345e-05	0.0	0.0002150428820806	0.0023155805491233	0.0	0.0	0.0002185679939315	0.0085596995370774	0.0030485945978903	0.0100708410878309	0.0020449061388082	0.002932551319648	0.7414330053070347	0.0	0.000106066134356	0.0028976599200948	0.0	0.0	0.0
Gordonia sp. w5E2	2.3369612492875516e-05	0.0	0.0	1.0816054212340776e-05	3.4987524032055568e-06	0.0	0.0	0.0	0.0012617477061241	3.965166731205763e-06	5.042475904355013e-06	0.0	0.0007030761906278	0.0011578142121694	0.0	3.194137097474843e-05	3.417850645185037e-05	2.602090744750018e-05	4.206274078415365e-06	9.296034967673496e-05	0.0052608505041648	0.0008944327604128	8.078894510563353e-06	0.0	0.000800619564421	0.0145621417448063	0.0075587486903158	0.0385726173576778	0.0076954564060581	0.0	0.0	0.0	1.843598005884365e-05	0.0	0.0	0.0047412105399862	0.0032280784129592	0.0006847673502927	0.0021507544443324	0.0135655090765588	0.0001141703911537	0.0003135644502826	0.0004240396787588	1.6800240579445098e-06	0.0066916285070964	0.0067648031756533	5.58145457945251e-05	1.0716176353971022e-05	0.0	0.0929338806882697	0.000472532162673	0.001245722519061	0.0	0.0011299739029836	0.0002012647903138	0.0029865361077111	0.0002899141005733	0.0221275848443605	0.0090917524816773	0.0	0.0
Gordonia bronchialis	1.557974166191701e-05	0.0	0.0	4.269495083818727e-06	0.0	0.0	0.0	1.355751140070085e-05	0.0005566533997606	2.0727007913121038e-06	0.0	0.0	0.0002278692499517	0.0002894535530423	0.0	2.4275441940808805e-05	1.3145579404557836e-05	1.4416989261452804e-05	2.2032864220270955e-06	2.952858166202169e-05	0.0015782551512494	0.0005559987429593	0.0	0.0	0.0002145451120344	0.0034955766873198	0.004265828468792	0.0142444564100053	0.0020466639377814	0.0	0.0	0.0	8.1461307236751e-06	0.0	0.0	0.002085667432962	0.0009625542904096	0.0	0.0009185513772669	0.0074486977111286	8.970530733510426e-05	8.082085341705965e-05	0.0001215343849162	0.0	0.0061729956738431	0.0040357260999007	2.1157138297563665e-05	2.321838210027055e-06	0.0	0.0359856756048563	0.0	0.000405235036321	0.0	0.0004842745298501	0.0	0.000734394124847	0.0001088945646055	0.006892918294771	0.0064013359309769	0.0	0.0
Gordonia otitidis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.433404658620891e-05	0.0	0.0	0.0	4.272313306481296e-06	0.0	0.0	1.3123814072009638e-05	0.0005260850504164	9.669543355815022e-05	0.0	0.0	0.0001308201902648	0.0010105695636327	0.0008232300553809	0.0029859513436781	0.0	0.0	0.0	0.0	1.5720603150951947e-06	0.0	0.0	0.0003527801791813	0.0001878154712994	0.0	0.0002016332291561	0.0025651144435674	2.403587182184612e-05	6.598664614430819e-05	5.145251332220895e-05	0.0	0.0008601715283224	0.0009427720807145	4.029931104297841e-06	0.0	0.0	0.009520482138178	0.0	0.0	0.0	0.0	0.0	0.0	3.676959324344582e-05	0.0019756772182464	0.0	0.0	0.0
Lawsonella clevelandensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003313342831582	0.0	0.0007832003524401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005919494869771	0.0	5.6267682758712414e-06	0.0	0.0	6.324790649429503e-05	0.0002480979159775	0.0	0.0	0.0	0.0013101580924098	0.0	0.0	0.0	0.0	0.0	0.0	2.8284302494958324e-05	0.0	0.0	0.0	0.0
Blastococcus brunescens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1866953872098148e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1037054724481925e-06	0.0	0.0	0.0	0.0	0.0	0.0004970014247374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4273873720202674e-05	0.0	0.0	0.0002240369212846	0.0008385951065509	0.0	0.0	6.209786090611425e-05	0.0	0.0	0.000297717499173	0.0	3.393455845424157e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Modestobacter italicus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6035766172871973e-06	0.0	0.0	0.0	0.0	1.4601330579433891e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003479009973161	0.0008232300553809	0.0014685006608252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005488904571473	0.0006906077348066	0.0	0.0	0.0001543575399666	0.0	0.0	0.0007112140258021	0.0	0.0	0.0	0.0048039130055026	0.0	0.0	0.0	0.0	0.0	0.0	2.2627441995966657e-05	0.0	0.0	0.0	0.0
Nakamurella multipartita	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.424645630131483e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002153672840528	0.0	0.0009790004405501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005919494869771	3.648301972958786e-05	6.138292664586808e-06	0.0	0.0	0.0	0.0004796559708898	4.231427659512733e-06	1.482404395632658e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001824337510924	0.0	0.0	0.0	0.0
Staphylococcus aureus	0.8820451267217237	0.0322405718511215	0.0159111067909259	0.0392010806945956	0.002090212998215	0.0005338474181306	0.0008385709224638	0.0001567131694167	0.0351804948648723	7.290499739876051e-05	0.0011933280045375	0.0199673603522458	0.2153528123932554	0.2691918043293981	0.0505712933540666	0.8765568224213093	0.6672027324401351	0.9302077066191914	0.1868807513286818	0.4795591127572586	0.4720736519070583	0.5215993424710518	0.0007726601733545	0.0592849325063845	0.1755554625278647	0.3345150922765978	0.0472983086364316	0.024866611189975	0.0386410151453131	0.0020709333006074	0.013452919063708	0.0051879011567804	0.0810132700469488	0.0038096426549764	0.03805383970106	0.8197176983225496	0.703321986148609	0.0595405211079535	0.8774630059033729	0.231353591160221	0.8989707925528285	0.9246637110787488	0.8931207102575908	0.0001938027752557	0.8069673893794116	0.6726265299371486	0.9805972922086924	0.0033702374633238	0.0013885496085061	0.0298716045069438	0.7560209743308335	0.2484390946749114	0.0101018363257126	0.0134924264844359	0.0009533595330656	0.1366952264381885	0.0011356147451725	0.0625192079729551	0.0168846831802579	0.6383896762648975	0.0041764320684364
Staphylococcus epidermidis	0.0324662341557273	0.0010352477199901	0.0001093546858482	2.9886465586731093e-05	1.195407071095232e-05	7.058078845477961e-06	0.0	4.3733907744196296e-06	0.0005195431731099	4.32563643404265e-06	9.215559411407436e-06	4.941937075774932e-05	0.0017154351108019	0.0016126697955217	0.0	0.0026166371102513	0.0020104520501845	0.0035184486475633	0.0011334907147501	0.0601960187451811	0.0078912757562472	0.002908920959541	1.2979207574347682e-05	0.0011856986501276	0.0005285135686701	0.0012425035618435	0.0	0.0061677027754662	0.0013917314776913	3.510056441707583e-05	1.902413782607372e-05	1.85877946820796e-05	0.000152204021416	0.0	0.0	0.0014770247062426	0.0021598779199436	0.0	0.0026324338250943	0.0021211523283346	0.0019614988254613	0.0178675468978347	0.0043131399960789	0.0	0.031130619576492	0.0028283162421435	0.001216233207277	0.0007683498445797	1.8150975274590224e-05	0.0082103240457681	0.002362660813365	0.0006303656120549	0.0002351642059629	0.0	0.0	0.0055813953488372	1.838479662172291e-05	0.0011854063309478	0.0085351145746358	0.0006818513888663	0.0
Staphylococcus hominis	0.0004583040672213	0.0010352477199901	0.0	9.677522189989116e-06	0.0	8.501776791143907e-06	2.564619464149602e-05	1.6327325557833284e-05	0.0002597715865549	5.4070455425533136e-06	9.685031305950834e-05	0.0008541109398043	0.0236975170658581	0.0268571546715735	0.0031776080048678	0.0208909342723244	0.0001539675987758	0.0007405409606004	0.0115922910613471	0.0347380067478277	0.0025865848312143	0.0873482083141957	6.489603787173841e-06	0.0013681138270704	0.0007325930654833	0.0004473012822636	0.0011225864391558	0.0064614029076313	0.0009005321326238	0.0	7.134051684777646e-06	0.0	5.3735879861435744e-05	0.0	0.0	0.0012056553376416	0.0002699847399929	0.0	0.0010977809142946	0.0011345698500394	0.0002931517938271	0.0004649756693424	0.0005287189300006	1.3200189026706862e-06	0.0065714574847572	0.002580218326166	0.005657015787658	2.8576470277256057e-06	0.0	0.0168573674556729	0.0010670081092616	0.0003151828060274	0.0	0.0	0.0	0.0006364749082007	2.404165712071457e-05	0.0009219827018483	0.0208739215140551	0.0003824140064541	0.0
Staphylococcus saprophyticus	0.0003758612675937	0.0	0.0	3.415596067054982e-06	0.0	0.0	0.0	2.478254772171123e-06	0.0001020531232894	1.3517613856383284e-06	2.0517660576341084e-05	0.0001784197567036	0.0051786052455058	0.0057063700456923	0.0010817388952741	0.0046583295429573	3.1385070828381834e-05	0.0001564770785694	0.0027725355139726	0.0081393165773822	0.0006576063130206	0.0197016945874731	2.251495191468476e-06	0.0	0.0002668731881403	0.0010105695636327	0.0	0.000489500220275	0.0	6.578105775940877e-05	0.0	0.0	1.2004824224363305e-05	0.0	0.0	0.0005737523793278	0.0	0.0	0.0001120184606423	0.0008385951065509	4.506725966596147e-05	0.0013494013374316	0.0003060537430372	0.0	0.0002466668353277	0.0	7.314324954300581e-05	6.84049257261817e-05	0.0	0.0	0.0004115602707152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001713647670431	0.0
Staphylococcus caprae	0.0001038649444127	0.0	7.290312389885907e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.7675152453902005e-06	0.0	1.4069571745978455e-06	2.56629446547626e-05	0.0	0.0	2.683075161878868e-05	5.438983478635805e-05	0.0001286980016997	0.0003184750373657	0.1088368837503486	0.0072775098640946	0.0011684031554943	1.337653025519506e-05	0.0013681138270704	0.0006802649893774	0.0	0.0	0.0	0.0021285304952926	0.0	0.0	0.0	4.430351797086458e-06	0.0	0.0	4.264375792301639e-05	0.0	0.0	0.0001568258448992	0.0007399368587213	6.910313148780759e-05	7.724018269605067e-05	6.38720855034318e-05	0.0	8.222227844258355e-05	0.0004134965266291	4.634420769942517e-05	0.0	0.0	0.0	0.0017376989207975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002074415601048	0.0
Staphylococcus capitis	0.0002336961249287	0.0	4.860208259923938e-05	7.115825139697879e-06	0.0	2.2457523599248056e-06	0.0	2.332475079690469e-06	0.0001206082366148	3.063992474113544e-06	2.782055671368283e-06	2.198370585309133e-05	0.0011043915492808	0.0004962060909297	0.0	0.0006094413581982	0.0001278407597093	0.0002334848992586	0.0004829203239552	0.0354124249709726	0.0052170100832967	0.0024012699333607	3.9732268084737804e-06	0.0	0.0003505981099098	0.0003147675690003	0.0	0.0026433011894855	0.0009005321326238	0.0	7.609655130429489e-06	0.0	2.6439196208419184e-05	0.0	0.0	0.0002519858422723	0.000164338537387	0.0	0.000246440613413	0.0008385951065509	0.0002751248899607	0.0004808329253926	0.0027154507461945	0.0	0.0033205150909504	0.0005127356930201	0.0001398386093191	0.0005306293324607	0.0	0.0013975019652371	0.0009298213523565	0.0	0.0	0.0	0.0	0.0130722154222766	0.0	0.0012732142073143	0.0	0.0004329215167405	1.344633634396804e-05
Staphylococcus croceilyticus	0.0	0.0008380576780872	5.46773429241443e-05	0.0	0.0	1.5880677402325413e-05	4.9503119889399295e-05	2.8572819726208245e-05	0.0008164249863156	1.099432593652507e-05	0.0001843111882281	0.0016933608944519	0.0393457188013812	0.0559679120061198	0.0065580420525995	0.0435846395224637	6.769973393347285e-05	0.0008397017160085	0.021168775345305	0.0610005814578734	0.0047347654537483	0.140353421809655	1.483338008496878e-05	0.0020977745348412	0.0007849211415893	0.0008117689937377	0.0	0.0007832003524401	0.0012279983626688	0.0	0.0	0.0	3.715778926588642e-06	0.0	0.0	4.6520463188745146e-05	0.0	0.0	0.0001792295370277	0.0010359116022099	0.0	0.0	0.0	0.0	0.0	0.0005127356930201	1.4104758865042442e-05	0.0	0.0	0.0	0.0003505883787573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Staphylococcus schweitzeri	0.0011146006847296	0.0	3.948919211188199e-05	6.0342197184638015e-05	3.207189702938427e-06	0.0	0.0	0.0	0.0	0.0	1.7387847946051768e-06	7.210655519813958e-06	7.035186551909058e-05	0.0	0.0	0.0003347455678153	0.0003123718306008	0.0003976979232854	6.509709883261873e-05	0.0001567566680823	0.0004384042086804	0.0002417385838953	0.0	0.0	8.372492176952623e-05	0.0008780358503694	0.0	0.0	0.0	0.0	0.0	0.0	6.045286484411522e-05	0.0	0.0	0.0006008893161879	0.0014790468364831	0.0	0.00174748798602	0.0004932912391475	0.0013915052936861	0.001143768533168	0.0010050982343803	0.0	0.0008411971563741	0.0004134965266291	0.0004531657526782	0.0	0.0	0.0	0.0012041948661666	0.0002551479858317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018507394840657	1.0757069075174433e-05
